DATAFLOW,LAST UPDATE,freq,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2010-S1,516.05,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2010-S2,516.05,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2011-S1,519.20,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2011-S2,519.20,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2012-S1,526.28,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2012-S2,526.28,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2013-S1,530.24,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2013-S2,562.42,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2014-S1,577.22,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2014-S2,577.22,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2015-S1,586.70,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2015-S2,586.70,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2016-S1,604.20,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2016-S2,604.20,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2017-S1,633.80,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2017-S2,633.80,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2018-S1,656.38,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2018-S2,656.38,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2019-S1,709.15,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2019-S2,709.15,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2020-S1,763.25,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2020-S2,763.25,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2021-S1,790.44,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2021-S2,790.44,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2022-S1,861.55,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2022-S2,861.55,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2023-S1,969.37,e
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HR,2023-S2,969.37,e
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,1999-S1,176.53,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,1999-S2,176.53,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2000-S1,188.74,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2000-S2,188.74,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2001-S1,279.44,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2001-S2,279.44,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2002-S1,337.22,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2002-S2,337.22,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2003-S1,328.26,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2003-S2,328.26,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2004-S1,330.31,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2004-S2,330.31,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2005-S1,350.32,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2005-S2,350.32,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2006-S1,375.27,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2006-S2,375.27,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2007-S1,373.40,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2007-S2,373.40,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2008-S1,390.68,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2008-S2,390.68,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2009-S1,400.71,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2009-S2,400.71,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2010-S1,412.70,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2010-S2,412.70,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2011-S1,442.44,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2011-S2,442.44,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2012-S1,513.41,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2012-S2,513.41,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2013-S1,540.44,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2013-S2,540.44,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2014-S1,545.46,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2014-S2,545.46,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2015-S1,551.84,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2015-S2,551.84,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2016-S1,571.06,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2016-S2,571.06,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2017-S1,625.41,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2017-S2,625.41,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2018-S1,656.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2018-S2,656.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2019-S1,679.52,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2019-S2,679.52,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2020-S1,692.09,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2020-S2,692.09,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2021-S1,657.71,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2021-S2,683.86,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2022-S1,764.50,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2022-S2,764.50,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2023-S1,886.82,e
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,HU,2023-S2,886.82,e
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,1999-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,1999-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2000-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2000-S2,796.41,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2001-S1,773.47,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2001-S2,826.05,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2002-S1,791.11,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2002-S2,791.11,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2003-S1,841.42,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2003-S2,841.42,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2004-S1,845.97,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2004-S2,932.56,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2005-S1,936.59,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2005-S2,1023.56,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2006-S1,1020.45,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2006-S2,1020.45,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2007-S1,1103.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2007-S2,1149.52,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2008-S1,1127.80,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2008-S2,1127.80,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2009-S1,1161.22,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2009-S2,1161.22,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2010-S1,1215.49,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2010-S2,1215.49,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2011-S1,1206.28,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2011-S2,1206.28,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2012-S1,1199.26,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2012-S2,1199.26,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2013-S1,1178.25,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2013-S2,1178.25,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2014-S1,1142.03,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2014-S2,1142.03,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2015-S1,1138.50,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2015-S2,1138.50,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2016-S1,1195.31,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2016-S2,1195.31,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2017-S1,1188.06,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2017-S2,1188.06,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2018-S1,1202.92,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2018-S2,1202.92,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2019-S1,1214.27,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2019-S2,1214.27,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2020-S1,1167.00,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2020-S2,1202.73,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2021-S1,1198.44,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2021-S2,1198.44,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2022-S1,1212.34,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2022-S2,1212.34,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2023-S1,1304.710,e
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IE,2023-S2,1304.710,e
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,1999-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,1999-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2000-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2000-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2001-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2001-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2002-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2002-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2003-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2003-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2004-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2004-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2005-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2005-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2006-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2006-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2007-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2007-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2008-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2008-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2009-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2009-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2010-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2010-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2011-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2011-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2012-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2012-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2013-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2013-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2014-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2014-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2015-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2015-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2016-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2016-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2017-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2017-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2018-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2018-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2019-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2019-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2020-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2020-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2021-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2021-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IS,2022-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,1999-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,1999-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2000-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2000-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2001-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2001-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2002-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2002-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2003-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2003-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2004-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2004-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2005-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2005-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2006-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2006-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2007-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2007-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2008-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2008-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2009-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2009-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2010-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2010-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2011-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2011-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2012-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2012-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2013-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2013-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2014-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2014-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2015-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2015-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2016-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2016-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2017-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2017-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2018-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2018-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2019-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2019-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2020-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2020-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2021-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2021-S2,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,IT,2022-S1,,z
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,1999-S1,206.39,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,1999-S2,206.39,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2000-S1,210.45,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2000-S2,210.45,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2001-S1,213.12,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2001-S2,213.12,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2002-S1,219.87,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2002-S2,219.87,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2003-S1,233.27,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2003-S2,233.27,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2004-S1,240.74,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2004-S2,267.49,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2005-S1,258.96,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2005-S2,284.85,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2006-S1,269.70,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2006-S2,294.21,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2007-S1,281.61,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2007-S2,328.54,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2008-S1,351.46,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2008-S2,351.46,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2009-S1,350.06,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2009-S2,350.06,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2010-S1,360.33,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2010-S2,360.33,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2011-S1,354.48,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2011-S2,354.48,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2012-S1,353.58,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2012-S2,353.58,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2013-S1,447.30,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2013-S2,447.30,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2014-S1,447.87,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2014-S2,447.87,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2015-S1,467.59,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2015-S2,506.55,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2016-S1,537.42,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2016-S2,583.49,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2017-S1,575.12,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2017-S2,575.12,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2018-S1,592.42,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2018-S2,592.42,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2019-S1,816.01,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2019-S2,816.01,
ESTAT:EARN_MW_CUR(1.0),21/07/23 11:00:00,S,PPS,LT,2020-S1,868.10,
